1322143930,66.4,33,36.9,36.9,36.7,96,33.9,S,180,0,0,203,0,0,0
1322143990,66.4,33,36.9,36.9,36.7,96,33.9,S,180,0,0,203,0,0,0
1322144050,66.4,33,36.9,36.9,36.7,96,33.3,SSE,158,1,0,158,0,0,0
1322144110,66.2,33,36.9,36.9,36.8,96,33.9,S,180,0,0,0,0,0,0
1322144170,66.2,33,36.9,36.9,36.8,96,33.9,S,180,0,0,180,0,0,0
1322144230,66.2,33,36.9,36.9,36.8,96,33.9,SSW,203,0,0,180,0,0,0
1322144290,66.2,33,37,37,36.8,96,34.1,S,180,0,0,180,0,0,0
1322144350,66.2,33,37,37,36.8,96,34.1,S,180,0,0,180,0,0,0
1322144410,66.2,33,37,37,37,96,34.1,SSE,158,0,0,0,0,0,0
1322144470,66.2,33,37,37,37,96,34.1,SE,135,0,0,135,0,0,0
1322144530,66.2,33,37.2,37.2,37,96,34.3,SSE,158,0,0,180,0,0,0
1322144590,66.2,33,37.2,37.2,37,96,34.3,E,90,0,0,180,0,0,0
1322144650,66.2,33,37.2,37.2,37,96,33.7,SSE,158,1,0,180,0,0,0
1322144710,66.2,33,37.2,37.2,37.2,96,34.3,NE,45,0,0,0,0,0,0
1322144770,66.2,33,37.4,37.4,37.2,96,34.5,ENE,68,0,0,45,0,0,0
1322144830,66.2,33,37.4,37.4,37.2,96,33.4,SSW,203,2,0,203,0,0,0
